% bip positive
2	9	1	1149452293
2	9	1	1149529795
3	9	1	1149684304
1	9	1	1149693410
1	9	1	1149833535
1	9	1	1149841798
1	9	1	1149841809
1	9	1	1149841835
2	9	1	1149998495
4	9	1	1150395750
2	9	1	1150462978
5	9	1	1151008950
5	9	1	1154991391
5	9	1	1161503988
23	9	1	1178568753
23	9	1	1178616731
24	9	1	1179576263
25	9	1	1184243158
5	9	1	1192711323
5	9	1	1192714842
26	9	1	1198243516
5	9	1	1220291236
24	9	1	1246308923
27	9	1	1320514299
28	9	1	1357144029
29	9	1	1393366602
4	10	1	1149454856
7	10	1	1149597717
2	10	1	1149668870
1	10	1	1149942511
2	10	1	1150097835
2	10	1	1150097857
5	10	1	1150140263
2	10	1	1150367690
2	10	1	1150370247
5	10	1	1150644370
5	10	1	1150644388
5	10	1	1150654964
2	10	1	1150687308
2	10	1	1150695150
5	10	1	1150986535
2	10	1	1151074357
5	10	1	1151075761
5	10	1	1151087884
2	10	1	1151122261
5	10	1	1151150942
4	10	1	1151231936
26	10	1	1151254607
26	10	1	1151254718
5	10	1	1151264808
5	10	1	1151265064
2	10	1	1151328893
5	10	1	1151415138
5	10	1	1151415653
5	10	1	1151415880
2	10	1	1151433908
5	10	1	1151443885
5	10	1	1151444637
2	10	1	1151472307
4	10	1	1151478242
5	10	1	1151526379
5	10	1	1151590776
2	10	1	1151653423
2	10	1	1152079945
5	10	1	1153340924
5	10	1	1153341099
5	10	1	1159468141
5	10	1	1159902540
5	10	1	1160256045
2	10	1	1160285600
2	10	1	1160287076
5	10	1	1160381423
5	10	1	1161503934
5	10	1	1163007202
5	10	1	1164315613
2	10	1	1167801922
5	10	1	1168605428
2	10	1	1168768562
5	10	1	1169853589
2	10	1	1169881149
5	10	1	1174111885
2	10	1	1176451716
2	10	1	1176451756
5	10	1	1178040384
5	10	1	1178222559
5	10	1	1178310994
5	10	1	1178311978
6	10	1	1178555389
6	10	1	1178555478
6	10	1	1178556752
6	10	1	1178599837
5	10	1	1180445843
2	10	1	1184822420
2	10	1	1184822545
2	10	1	1184822585
2	10	1	1184822640
2	10	1	1184822665
2	10	1	1184822704
2	10	1	1184824019
2	10	1	1184825056
2	10	1	1184826298
2	10	1	1184826348
7	10	1	1184835242
2	10	1	1186378431
30	10	1	1198317775
5	10	1	1201864787
2	10	1	1202407056
5	10	1	1202416344
31	10	1	1203013418
26	10	1	1203017075
31	10	1	1203088874
19	10	1	1232808578
2	10	1	1233675844
19	10	1	1234534932
2	10	1	1241011704
19	10	1	1242147327
19	10	1	1242200541
2	10	1	1242796873
19	10	1	1244472287
2	10	1	1288319024
2	10	1	1288319228
2	10	1	1288319333
2	10	1	1327822206
2	10	1	1327822364
2	10	1	1327822644
4	11	1	1149454866
4	11	1	1149454911
2	11	1	1149492089
2	11	1	1149492200
2	11	1	1149492992
5	11	1	1149535305
1	11	1	1149787572
5	11	1	1149787806
2	11	1	1150130566
1	11	1	1150135141
5	11	1	1150143441
5	11	1	1150210285
2	11	1	1150370014
2	11	1	1150372042
5	11	1	1150395671
2	11	1	1150462318
2	11	1	1150654297
5	11	1	1150836180
5	11	1	1151008315
26	11	1	1151181895
26	11	1	1151254366
4	11	1	1151398419
5	11	1	1151414517
26	11	1	1151441960
26	11	1	1151443905
4	11	1	1151477897
26	11	1	1151484577
5	11	1	1151490651
26	11	1	1151491999
22	11	1	1151503941
5	11	1	1151505175
22	11	1	1151505255
22	11	1	1151556018
22	11	1	1151563853
22	11	1	1151564079
22	11	1	1151571017
22	11	1	1151571459
26	11	1	1151571546
5	11	1	1151580013
2	11	1	1151589233
2	11	1	1151640839
4	11	1	1151921458
4	11	1	1152654305
4	11	1	1152654390
4	11	1	1152654583
4	11	1	1152654633
4	11	1	1152654668
5	11	1	1153042816
2	11	1	1153341755
4	11	1	1154358610
5	11	1	1154360884
25	11	1	1154534977
25	11	1	1154960870
25	11	1	1154961988
25	11	1	1154962485
25	11	1	1154963775
25	11	1	1155238202
25	11	1	1155245096
5	11	1	1155907273
5	11	1	1156528239
2	11	1	1159557853
5	11	1	1159562043
2	11	1	1159640573
2	11	1	1159706877
5	11	1	1159710083
5	11	1	1159710350
5	11	1	1159710434
5	11	1	1159712059
2	11	1	1159802673
2	11	1	1159803872
5	11	1	1159820574
2	11	1	1159934892
2	11	1	1159936168
2	11	1	1159976606
5	11	1	1159996963
2	11	1	1160048367
5	11	1	1160077290
2	11	1	1160131695
5	11	1	1160143977
5	11	1	1160144221
2	11	1	1160163180
2	11	1	1160163271
2	11	1	1160163503
2	11	1	1160163780
2	11	1	1160164258
2	11	1	1160164409
5	11	1	1160223936
2	11	1	1160287987
2	11	1	1160288171
5	11	1	1160378780
5	11	1	1160395101
2	11	1	1160504363
5	11	1	1160602467
2	11	1	1160724270
2	11	1	1162319984
2	11	1	1162320135
2	11	1	1162322329
5	11	1	1162330895
5	11	1	1162469657
4	11	1	1165088939
4	11	1	1165089211
4	11	1	1165089230
4	11	1	1165089274
4	11	1	1165089305
4	11	1	1165093248
2	11	1	1167462989
2	11	1	1167465141
5	11	1	1168364890
2	11	1	1168526094
5	11	1	1168528133
5	11	1	1168528223
32	11	1	1172342011
33	11	1	1172342107
5	11	1	1172421548
4	11	1	1172585741
26	11	1	1173022693
4	11	1	1173966328
2	11	1	1174019366
5	11	1	1174111768
2	11	1	1174197333
5	11	1	1174221546
2	11	1	1174237722
5	11	1	1174319166
2	11	1	1174331896
34	11	1	1174412408
5	11	1	1175705677
35	11	1	1176222988
2	11	1	1177470246
2	11	1	1177470365
2	11	1	1177470387
6	11	1	1177761737
5	11	1	1178040206
2	11	1	1178079452
2	11	1	1178112975
2	11	1	1178113140
2	11	1	1178114210
2	11	1	1178114247
2	11	1	1178114341
5	11	1	1178122409
5	11	1	1178127487
2	11	1	1178249859
2	11	1	1178339345
5	11	1	1178361621
6	11	1	1178545298
6	11	1	1178553043
6	11	1	1178553472
6	11	1	1178553493
2	11	1	1178556442
5	11	1	1178563906
2	11	1	1178591087
5	11	1	1178606882
23	11	1	1178657125
6	11	1	1178694949
5	11	1	1178695177
7	11	1	1179086267
7	11	1	1179087017
5	11	1	1179250623
5	11	1	1179419477
5	11	1	1180370274
5	11	1	1180370424
5	11	1	1180371737
5	11	1	1180373520
5	11	1	1180375342
2	11	1	1180472292
26	11	1	1181125975
26	11	1	1181200984
5	11	1	1181253598
5	11	1	1181253626
26	11	1	1181285928
5	11	1	1182198870
5	11	1	1182242588
5	11	1	1182242784
5	11	1	1182367631
2	11	1	1182392070
5	11	1	1182420282
5	11	1	1182536388
2	11	1	1182573544
5	11	1	1182674169
6	11	1	1183574197
6	11	1	1183574512
5	11	1	1183575605
5	11	1	1183583865
25	11	1	1184153709
5	11	1	1184155658
2	11	1	1184220383
26	11	1	1184220884
25	11	1	1184243320
25	11	1	1184245449
26	11	1	1184247149
26	11	1	1184249683
5	11	1	1184961072
6	11	1	1185021265
5	11	1	1185643080
6	11	1	1185812883
5	11	1	1185917700
5	11	1	1185960465
36	11	1	1186345081
5	11	1	1186475142
5	11	1	1186806013
26	11	1	1187856872
2	11	1	1188218792
5	11	1	1188328812
30	11	1	1190380836
30	11	1	1190391589
30	11	1	1192800839
5	11	1	1192801855
37	11	1	1193172514
5	11	1	1193241701
26	11	1	1193392862
26	11	1	1193550986
2	11	1	1194489681
2	11	1	1194490958
5	11	1	1194549136
2	11	1	1195025308
5	11	1	1195060354
5	11	1	1195067428
5	11	1	1195068415
2	11	1	1195099294
19	11	1	1195403077
19	11	1	1195414099
19	11	1	1195671892
19	11	1	1195672564
19	11	1	1195758929
4	11	1	1196424288
19	11	1	1197358516
5	11	1	1198194413
5	11	1	1198194436
30	11	1	1198317738
26	11	1	1198486969
5	11	1	1199130787
19	11	1	1199184798
19	11	1	1199184870
5	11	1	1199218723
26	11	1	1199294660
26	11	1	1199294805
5	11	1	1199295321
38	11	1	1199397767
38	11	1	1199397920
38	11	1	1199397948
19	11	1	1199538205
5	11	1	1199538863
19	11	1	1199637809
26	11	1	1199803734
26	11	1	1199803765
5	11	1	1199813631
26	11	1	1199868305
26	11	1	1199993895
26	11	1	1199993937
5	11	1	1199998611
5	11	1	1199998677
26	11	1	1200035928
26	11	1	1200054197
26	11	1	1200142619
26	11	1	1200239711
19	11	1	1200467559
19	11	1	1200943398
5	11	1	1200944934
39	11	1	1200955043
19	11	1	1201457816
5	11	1	1201461908
5	11	1	1201472017
40	11	1	1201549015
5	11	1	1201692918
2	11	1	1201859950
5	11	1	1202467979
5	11	1	1202551514
19	11	1	1202556613
2	11	1	1202723135
2	11	1	1202723204
2	11	1	1202723270
5	11	1	1203081138
5	11	1	1203750828
5	11	1	1203881963
19	11	1	1204134453
19	11	1	1204134770
19	11	1	1204993856
19	11	1	1204993933
5	11	1	1205007894
26	11	1	1205017791
19	11	1	1205424236
41	11	1	1205690331
5	11	1	1205853167
5	11	1	1205853696
5	11	1	1205854108
20	11	1	1206430879
20	11	1	1206448224
20	11	1	1206515973
20	11	1	1206515993
5	11	1	1206555367
20	11	1	1206632951
20	11	1	1207329552
20	11	1	1207329634
20	11	1	1207330451
20	11	1	1207490423
42	11	1	1209745222
42	11	1	1209745469
42	11	1	1209745551
26	11	1	1211519075
26	11	1	1211519131
5	11	1	1211634279
26	11	1	1211707792
5	11	1	1211746543
26	11	1	1211786821
5	11	1	1211827125
20	11	1	1215453141
5	11	1	1215635913
20	11	1	1215673680
20	11	1	1215673762
20	11	1	1215673817
20	11	1	1215673840
20	11	1	1215673867
20	11	1	1215673885
20	11	1	1215676038
20	11	1	1215676095
20	11	1	1215676136
20	11	1	1215676206
20	11	1	1215677805
5	11	1	1215892850
20	11	1	1215947562
20	11	1	1215948283
5	11	1	1215955530
5	11	1	1215962170
20	11	1	1215965053
19	11	1	1216140944
20	11	1	1216191425
5	11	1	1216196587
20	11	1	1216240660
19	11	1	1216611247
41	11	1	1218458608
20	11	1	1218535531
5	11	1	1218966785
19	11	1	1218972890
19	11	1	1218973821
5	11	1	1218979426
5	11	1	1218982601
19	11	1	1218984338
20	11	1	1219126085
20	11	1	1219302298
19	11	1	1219507419
19	11	1	1219507540
5	11	1	1219570429
5	11	1	1219570924
19	11	1	1219657696
19	11	1	1220000676
19	11	1	1220000965
5	11	1	1220081441
5	11	1	1220081481
19	11	1	1220083460
19	11	1	1220083506
19	11	1	1220083551
5	11	1	1220084544
6	11	1	1220090563
5	11	1	1220103746
20	11	1	1220191506
20	11	1	1220193050
5	11	1	1220215014
20	11	1	1220222161
20	11	1	1220250995
5	11	1	1220287427
20	11	1	1220288367
5	11	1	1220289389
5	11	1	1220291397
20	11	1	1220387980
5	11	1	1220551830
20	11	1	1220711133
20	11	1	1220712135
20	11	1	1220713135
20	11	1	1220713206
19	11	1	1220716653
5	11	1	1220729109
5	11	1	1220729140
19	11	1	1220856179
19	11	1	1220937487
20	11	1	1220979976
5	11	1	1221067456
5	11	1	1221068004
20	11	1	1221071700
5	11	1	1221164770
19	11	1	1221194912
20	11	1	1221245389
5	11	1	1221249251
5	11	1	1221252299
5	11	1	1221254135
20	11	1	1221284569
20	11	1	1221413145
5	11	1	1221413249
5	11	1	1221413399
20	11	1	1221419357
20	11	1	1221508844
20	11	1	1222180282
5	11	1	1222191534
20	11	1	1222231896
5	11	1	1222285591
5	11	1	1222286202
19	11	1	1223298592
5	11	1	1223299133
19	11	1	1223304066
19	11	1	1223306535
5	11	1	1223319909
19	11	1	1223369964
19	11	1	1223371063
5	11	1	1223382575
26	11	1	1223402465
20	11	1	1223494698
20	11	1	1225659892
19	11	1	1226327839
5	11	1	1228855049
5	11	1	1228855084
43	11	1	1229210464
7	11	1	1229438505
19	11	1	1229879467
20	11	1	1230741582
19	11	1	1230870550
19	11	1	1230870664
19	11	1	1230908386
20	11	1	1231072716
19	11	1	1231076629
5	11	1	1231093413
19	11	1	1231223501
5	11	1	1231271295
19	11	1	1231316281
26	11	1	1232528989
19	11	1	1232634892
5	11	1	1232744012
20	11	1	1233498477
10	11	1	1239228753
5	11	1	1239736817
5	11	1	1239737019
2	11	1	1242277364
2	11	1	1244394654
5	11	1	1246006705
5	11	1	1246007265
5	11	1	1246010910
5	11	1	1246010980
19	11	1	1246079766
5	11	1	1246289299
44	11	1	1249625555
19	11	1	1250320308
19	11	1	1250320349
19	11	1	1250320375
5	11	1	1250713106
44	11	1	1250832390
44	11	1	1250886083
44	11	1	1254503148
2	11	1	1258953558
2	11	1	1258953604
45	11	1	1259770125
11	11	1	1260444957
45	11	1	1260723949
19	11	1	1261449307
5	11	1	1261475231
6	11	1	1261480086
5	11	1	1262284040
46	11	1	1262298761
45	11	1	1262336450
46	11	1	1262437312
19	11	1	1262507999
11	11	1	1263610375
5	11	1	1263657362
47	11	1	1263738992
48	11	1	1268678951
13	11	1	1367587846
49	11	1	1375464391
50	11	1	1394003450
51	11	1	1394140898
20	11	1	1394453916
51	11	1	1455625217
2	12	1	1149479385
5	12	1	1149515304
5	12	1	1149521674
2	12	1	1149527692
5	12	1	1150271146
5	12	1	1151592537
5	12	1	1154083993
22	12	1	1154322009
5	12	1	1169062012
5	12	1	1169267462
5	12	1	1169278818
5	12	1	1169281975
2	12	1	1169445217
5	12	1	1178106706
5	12	1	1178106855
6	12	1	1178692877
6	12	1	1178707555
6	12	1	1178707609
6	12	1	1178708598
5	12	1	1178717490
5	12	1	1180098136
6	12	1	1443555723
6	12	1	1443555898
2	13	1	1149479493
2	13	1	1149479865
2	13	1	1149481893
2	13	1	1149482260
2	13	1	1149529012
2	13	1	1149565058
2	13	1	1149745711
2	13	1	1149759508
2	13	1	1149761916
2	13	1	1149762172
2	13	1	1149924100
2	13	1	1150000479
5	13	1	1150271174
2	13	1	1150689859
2	13	1	1150944345
2	13	1	1150944609
5	13	1	1151014038
5	13	1	1151076944
5	13	1	1156967075
5	13	1	1156967133
5	13	1	1168530988
5	13	1	1173006866
5	13	1	1176737356
5	13	1	1176737537
5	13	1	1177243687
5	13	1	1177261679
5	13	1	1178107760
5	13	1	1178108401
6	13	1	1178692575
6	13	1	1178693894
2	13	1	1183304378
10	13	1	1240526295
2	13	1	1288320507
6	13	1	1321547007
6	13	1	1321547021
51	13	1	1457361920
51	13	1	1457361995
2	14	1	1149480117
22	14	1	1153339162
5	14	1	1154251492
5	14	1	1178107527
6	14	1	1183457084
2	15	1	1149480459
2	15	1	1149480522
5	15	1	1154084026
5	15	1	1162418668
5	15	1	1173004359
5	15	1	1178107229
52	15	1	1183569072
2	16	1	1149480646
2	16	1	1149482736
2	16	1	1149527779
2	16	1	1150613264
5	16	1	1151522548
22	16	1	1153337747
29	16	1	1482442152
2	17	1	1149480754
2	17	1	1150613344
22	17	1	1153337810
2	18	1	1149481013
5	18	1	1150585431
22	18	1	1153339083
5	18	1	1176735893
2	18	1	1177591846
5	18	1	1178107528
2	18	1	1178654359
52	18	1	1183568121
6	18	1	1185012206
2	18	1	1194490233
2	19	1	1149483751
2	19	1	1149486225
53	19	1	1174378738
2	19	1	1177469567
2	19	1	1177469625
52	19	1	1179084748
5	19	1	1197801611
11	19	1	1222998789
54	19	1	1389844400
2	20	1	1149483795
2	20	1	1149486261
5	20	1	1162492563
5	20	1	1162492595
2	21	1	1149483864
2	21	1	1149486477
5	21	1	1162491916
52	21	1	1179001845
6	21	1	1186069852
6	21	1	1186069901
2	22	1	1149483913
2	22	1	1149486374
5	22	1	1162491522
5	22	1	1162492300
5	22	1	1162492425
5	22	1	1175324203
52	22	1	1179001855
26	22	1	1181125782
5	22	1	1181155702
6	22	1	1186070035
2	23	1	1149483955
22	23	1	1152770103
22	23	1	1152770325
22	23	1	1152770495
4	23	1	1152784076
2	24	1	1149483994
2	24	1	1149486740
2	25	1	1149484044
2	25	1	1149486641
2	26	1	1149484230
2	27	1	1149484435
2	27	1	1149486174
6	27	1	1258702900
2	28	1	1149484630
2	28	1	1149486020
5	28	1	1151009830
2	29	1	1149484671
2	29	1	1149486042
5	29	1	1151010315
6	29	1	1264792858
2	30	1	1149484743
2	30	1	1149485992
2	31	1	1149485477
2	31	1	1149486069
2	32	1	1149485618
2	32	1	1149486127
5	32	1	1162506945
2	33	1	1149485656
2	33	1	1149485917
5	33	1	1151008715
6	33	1	1264792904
2	34	1	1149485715
2	34	1	1149485863
2	34	1	1150197559
5	34	1	1151008565
5	34	1	1159562232
6	34	1	1283835267
2	35	1	1149485771
2	35	1	1149485823
2	35	1	1163849722
2	35	1	1163850619
2	36	1	1149486844
5	36	1	1151009713
2	37	1	1149487635
2	37	1	1149488624
2	37	1	1149529266
2	37	1	1149529423
2	37	1	1149529514
5	37	1	1149765667
2	37	1	1150039082
2	37	1	1150353184
26	37	1	1151390583
5	37	1	1156850649
5	37	1	1156963081
5	37	1	1156965677
5	37	1	1159298947
5	37	1	1161504188
5	37	1	1168717523
5	37	1	1176663899
6	37	1	1178695972
25	37	1	1184242432
25	37	1	1184242820
5	37	1	1192713923
5	37	1	1192715089
6	37	1	1443555962
2	38	1	1149487914
2	38	1	1149488107
2	38	1	1149488163
5	38	1	1149491100
5	38	1	1149770920
5	38	1	1149770959
55	38	1	1150239043
5	38	1	1150538371
5	38	1	1150568941
5	38	1	1150569015
5	38	1	1150569059
5	38	1	1150919721
5	38	1	1151007495
5	38	1	1151007772
5	38	1	1153417087
5	38	1	1154083999
5	38	1	1154085638
22	38	1	1154710635
5	38	1	1154806996
5	38	1	1156879576
5	38	1	1162333115
5	38	1	1162417210
5	38	1	1162546243
5	38	1	1162546294
5	38	1	1163259427
26	38	1	1168763878
26	38	1	1168934894
26	38	1	1168934945
5	38	1	1172593327
5	38	1	1172594213
5	38	1	1172594266
5	38	1	1172594776
5	38	1	1173031750
5	38	1	1173547810
56	38	1	1176857665
56	38	1	1177028139
56	38	1	1177028180
5	38	1	1177264580
57	38	1	1177489509
57	38	1	1177489597
2	38	1	1177592051
2	38	1	1177594195
5	38	1	1178125935
5	38	1	1178125978
5	38	1	1178126057
5	38	1	1178126402
5	38	1	1178126996
5	38	1	1178129845
5	38	1	1178129881
5	38	1	1178129924
5	38	1	1178129956
5	38	1	1178197989
5	38	1	1178198166
5	38	1	1178198317
5	38	1	1178365464
52	38	1	1178365690
5	38	1	1178622813
5	38	1	1178622845
5	38	1	1178622884
5	38	1	1178622918
5	38	1	1178639991
5	38	1	1178996854
52	38	1	1178997226
5	38	1	1179003286
5	38	1	1179653189
5	38	1	1181764819
52	38	1	1181842372
5	38	1	1181842450
52	38	1	1183569082
5	38	1	1183571067
52	38	1	1183571432
5	38	1	1183732974
52	38	1	1183733058
52	38	1	1183733771
58	38	1	1185724231
58	38	1	1185724312
6	38	1	1185736592
5	38	1	1186476141
5	38	1	1195124254
5	38	1	1195329602
59	38	1	1195927559
60	38	1	1206985481
5	38	1	1206986765
5	38	1	1216407280
19	38	1	1265046927
19	38	1	1265047022
19	38	1	1265047172
51	38	1	1270397326
51	38	1	1270397366
6	38	1	1355512461
61	38	1	1358401333
26	38	1	1358600761
62	38	1	1359757392
3	38	1	1361483679
26	38	1	1373814215
2	39	1	1149489285
2	39	1	1149489448
5	39	1	1149515257
5	39	1	1150638117
5	39	1	1150754934
2	39	1	1150946772
2	39	1	1150946901
5	39	1	1153003361
4	39	1	1153249038
4	39	1	1153249097
4	39	1	1154358548
5	39	1	1162488001
2	39	1	1162996236
5	39	1	1163006606
34	39	1	1173784787
34	39	1	1174410886
36	39	1	1174521421
36	39	1	1174521507
56	39	1	1177027644
4	39	1	1177310148
6	39	1	1178695586
6	39	1	1178697049
5	39	1	1178698065
5	39	1	1216062947
5	39	1	1216063181
5	39	1	1216063457
2	40	1	1149490095
2	40	1	1149493364
4	40	1	1149493839
5	40	1	1152651427
5	40	1	1153325466
4	40	1	1153373368
5	40	1	1153393855
4	40	1	1153405368
5	40	1	1153422430
4	40	1	1153428421
5	40	1	1153516925
5	40	1	1156855825
4	40	1	1156882904
5	40	1	1165088349
36	40	1	1173432139
5	40	1	1173819871
5	40	1	1176965333
2	40	1	1177576220
5	40	1	1181202234
4	40	1	1181234658
5	40	1	1181236432
4	40	1	1182844290
26	40	1	1190287713
4	40	1	1190322090
4	40	1	1190322248
26	40	1	1190379825
26	40	1	1190379866
6	40	1	1190644049
5	40	1	1196431022
5	40	1	1196542757
5	40	1	1196629806
5	40	1	1196948681
19	40	1	1197359966
4	40	1	1198103025
4	40	1	1198103048
11	40	1	1198114550
26	40	1	1198142935
26	40	1	1209018404
5	40	1	1209493353
4	40	1	1209493806
4	40	1	1209493823
5	40	1	1220292432
5	40	1	1220293228
63	40	1	1311588579
64	40	1	1311855288
65	40	1	1448007108
51	40	1	1455625268
2	41	1	1149490702
5	41	1	1149535255
2	41	1	1149568761
2	41	1	1149569428
66	41	1	1149594476
2	41	1	1149616834
67	41	1	1149617515
4	41	1	1149659432
1	41	1	1149693308
68	41	1	1149710599
69	41	1	1149839919
2	41	1	1150039703
70	41	1	1150045222
70	41	1	1150045269
71	41	1	1150046628
71	41	1	1150046641
2	41	1	1150084722
2	41	1	1150085107
4	41	1	1150090786
1	41	1	1150093361
72	41	1	1150150256
72	41	1	1150150364
72	41	1	1150150472
